SeqNum,PlateBoundIdentifer,PlateBoundContinuity,StartLong,StartLat,FinalLong,FinalLat,StepLength(km),AzimuthCenter,VelocityLeft,VelocityAzimuth,VelocityDivergent,VelocityRightLateral,Elevation,SeafloorAge,StepClass,StepContinuity,Orogen,geometry
4521,PA-NB,True,151.089,-1.308,151.427,-1.46,41.2,114,8.0,168,-6.4,4.7,-4708,220,OCB,True,False,"LINESTRING (151.089 -1.308, 151.427 -1.46)"
4522,PA-NB,True,151.427,-1.46,151.816,-1.646,47.9,115,8.2,169,-6.5,4.9,-4688,220,OCB,True,False,"LINESTRING (151.427 -1.46, 151.816 -1.646)"
4523,PA-NB,True,151.816,-1.646,152.155,-1.865,44.9,123,8.4,170,-6.1,5.7,-4463,220,OCB,True,False,"LINESTRING (151.816 -1.646, 152.155 -1.865)"
4524,PA-NB,True,152.155,-1.865,152.578,-2.134,55.7,123,8.6,171,-6.4,5.7,-4605,220,OCB,True,False,"LINESTRING (152.155 -1.865, 152.578 -2.134)"
4525,PA-NB,True,152.578,-2.134,152.916,-2.15,37.6,93,8.8,172,-8.6,1.6,-4624,220,OCB,True,False,"LINESTRING (152.578 -2.134, 152.916 -2.15)"
4526,PA-NB,True,152.916,-2.15,153.119,-2.2,23.2,104,8.9,172,-8.3,3.3,-3898,220,OCB,True,False,"LINESTRING (152.916 -2.15, 153.119 -2.2)"
4543,CL\WL,False,138.793,-1.159,139.257,-1.39,57.6,116,66.5,251,-47.1,-46.9,-3519,220,SUB,False,False,"LINESTRING (138.793 -1.159, 139.257 -1.39)"
4544,CL\WL,True,139.257,-1.39,139.805,-1.557,63.7,107,67.7,250,-40.6,-54.1,-3501,131,SUB,True,False,"LINESTRING (139.257 -1.39, 139.805 -1.557)"
4545,CL\WL,True,139.805,-1.557,140.226,-1.767,52.3,117,68.8,249,-50.7,-46.5,-3267,40,SUB,True,False,"LINESTRING (139.805 -1.557, 140.226 -1.767)"
4546,CL\WL,True,140.226,-1.767,140.837,-1.893,69.3,102,69.9,248,-38.9,-58.2,-3467,40,SUB,True,False,"LINESTRING (140.226 -1.767, 140.837 -1.893)"
4547,CL\WL,True,140.837,-1.893,141.195,-2.167,50.1,127,71.2,247,-61.9,-35.0,-3847,40,SUB,True,False,"LINESTRING (140.837 -1.893, 141.195 -2.167)"
4548,CL\WL,True,141.195,-2.167,141.594,-2.272,45.9,105,72.2,246,-45.1,-56.4,-3823,220,SUB,True,False,"LINESTRING (141.195 -2.167, 141.594 -2.272)"
4549,CL\WL,True,141.594,-2.272,141.868,-2.398,33.5,115,73.0,245,-55.4,-47.6,-3497,220,SUB,True,False,"LINESTRING (141.594 -2.272, 141.868 -2.398)"
4550,CL\WL,True,141.868,-2.398,142.246,-2.693,53.3,128,74.1,245,-66.0,-33.6,-3779,220,SUB,True,False,"LINESTRING (141.868 -2.398, 142.246 -2.693)"
4551,WL-BH,False,138.793,-1.159,138.972,-1.607,53.7,158,61.2,97,53.7,29.4,-3051,220,OSR,False,False,"LINESTRING (138.793 -1.159, 138.972 -1.607)"
4552,NB-SB,False,143.743,-3.46,144.368,-3.531,69.8,96,124.8,249,-57.2,-110.9,-765,220,CCB,False,False,"LINESTRING (143.743 -3.46, 144.368 -3.531)"
4553,NB-SB,True,144.368,-3.531,144.807,-3.55,48.8,92,121.2,253,-40.4,-114.2,-333,220,CTF,False,False,"LINESTRING (144.368 -3.531, 144.807 -3.55)"
4554,NB-SB,True,144.807,-3.55,145.399,-3.485,66.1,84,119.3,257,-13.9,-118.5,-2123,220,CTF,True,False,"LINESTRING (144.807 -3.55, 145.399 -3.485)"
4555,NB-SB,True,145.399,-3.485,146.11,-3.471,78.9,89,118.0,262,-13.5,-117.2,-2329,220,OTF,False,False,"LINESTRING (145.399 -3.485, 146.11 -3.471)"
4556,NB-SB,True,146.11,-3.471,146.415,-3.438,34.0,84,117.5,266,5.2,-117.4,-2162,220,OTF,True,False,"LINESTRING (146.11 -3.471, 146.415 -3.438)"
4557,NB-SB,True,146.415,-3.438,146.836,-3.755,58.5,127,114.9,269,-70.3,-90.9,-2177,220,CCB,False,False,"LINESTRING (146.415 -3.438, 146.836 -3.755)"
4558,NB-SB,True,146.836,-3.755,146.918,-3.641,15.6,36,113.2,271,93.6,-63.7,-1911,220,CRB,False,False,"LINESTRING (146.836 -3.755, 146.918 -3.641)"
4559,NB-SB,True,146.918,-3.641,146.999,-3.514,16.7,33,115.3,272,99.4,-58.4,-1693,220,CRB,True,False,"LINESTRING (146.918 -3.641, 146.999 -3.514)"
4560,NB-SB,True,146.999,-3.514,147.083,-3.385,17.1,33,117.5,273,101.5,-59.2,-1616,220,CRB,True,False,"LINESTRING (146.999 -3.514, 147.083 -3.385)"
4561,NB-SB,True,147.083,-3.385,147.162,-3.261,16.4,32,119.7,273,104.6,-58.2,-1576,220,CRB,True,False,"LINESTRING (147.083 -3.385, 147.162 -3.261)"
4562,NB-SB,True,147.162,-3.261,147.241,-3.152,15.0,36,121.7,274,103.3,-64.5,-1438,220,CRB,True,False,"LINESTRING (147.162 -3.261, 147.241 -3.152)"
4563,NB-SB,True,147.241,-3.152,147.325,-3.053,14.4,40,123.6,274,100.2,-72.4,-1064,220,CRB,True,False,"LINESTRING (147.241 -3.152, 147.325 -3.053)"
4564,NB-SB,True,147.325,-3.053,147.407,-2.962,13.6,42,125.3,275,100.3,-75.1,-1003,220,CRB,True,False,"LINESTRING (147.325 -3.053, 147.407 -2.962)"
4565,NB-SB,True,147.407,-2.962,147.478,-2.909,9.9,53,126.6,276,85.5,-93.4,-1048,220,CRB,True,False,"LINESTRING (147.407 -2.962, 147.478 -2.909)"
4566,NB-SB,True,147.478,-2.909,147.539,-2.881,7.4,65,127.4,276,64.9,-109.7,-1136,220,CRB,True,False,"LINESTRING (147.478 -2.909, 147.539 -2.881)"
4567,NB-SB,True,147.539,-2.881,147.605,-2.879,7.3,88,127.8,277,19.2,-126.3,-1232,220,CTF,False,False,"LINESTRING (147.539 -2.881, 147.605 -2.879)"
4568,NB-SB,True,147.605,-2.879,147.816,-2.813,24.5,73,128.7,278,54.0,-116.8,-1491,220,CRB,False,False,"LINESTRING (147.605 -2.879, 147.816 -2.813)"
4569,NB-SB,True,147.816,-2.813,147.983,-2.922,22.2,123,128.7,279,-53.0,-117.3,-1491,220,CCB,False,False,"LINESTRING (147.816 -2.813, 147.983 -2.922)"
4570,NB-SB,True,147.983,-2.922,148.123,-3.026,19.4,127,127.4,280,-56.8,-114.0,-1173,220,CCB,True,False,"LINESTRING (147.983 -2.922, 148.123 -3.026)"
4571,NB-SB,True,148.123,-3.026,148.329,-3.141,26.2,119,126.1,282,-37.8,-120.3,-1450,220,CTF,False,False,"LINESTRING (148.123 -3.026, 148.329 -3.141)"
4572,NB-SB,True,148.329,-3.141,148.499,-3.222,20.9,116,125.2,283,-26.9,-122.3,-1956,220,CTF,True,False,"LINESTRING (148.329 -3.141, 148.499 -3.222)"
4573,NB-SB,True,148.499,-3.222,148.675,-3.306,21.6,116,124.6,285,-23.5,-122.3,-2083,220,OTF,False,False,"LINESTRING (148.499 -3.222, 148.675 -3.306)"
4574,NB-SB,True,148.675,-3.306,148.878,-3.395,24.6,114,124.0,286,-16.1,-123.0,-2164,220,OTF,True,False,"LINESTRING (148.675 -3.306, 148.878 -3.395)"
4575,NB-SB,True,148.878,-3.395,149.089,-3.466,24.7,109,123.7,288,-1.5,-123.7,-2171,220,OTF,True,False,"LINESTRING (148.878 -3.395, 149.089 -3.466)"
4576,NB-SB,True,149.089,-3.466,149.295,-3.522,23.7,105,123.9,290,9.6,-123.5,-2202,220,OTF,True,False,"LINESTRING (149.089 -3.466, 149.295 -3.522)"
4577,NB-SB,True,149.295,-3.522,149.453,-3.544,17.7,98,124.3,291,27.6,-121.2,-2227,220,OTF,True,False,"LINESTRING (149.295 -3.522, 149.453 -3.544)"
4578,NB-SB,True,149.453,-3.544,149.603,-3.57,16.9,100,124.9,292,27.3,-121.9,-2250,220,OTF,True,False,"LINESTRING (149.453 -3.544, 149.603 -3.57)"
4579,NB-SB,True,149.603,-3.57,149.717,-3.58,12.7,95,125.5,293,39.1,-119.2,-2266,220,OTF,True,False,"LINESTRING (149.603 -3.57, 149.717 -3.58)"
4580,NB-SB,True,149.717,-3.58,149.773,-3.592,6.4,103,125.9,294,24.2,-123.5,-2284,220,OTF,True,False,"LINESTRING (149.717 -3.58, 149.773 -3.592)"
4581,NB-SB,True,149.773,-3.592,149.816,-3.618,5.5,121,125.9,294,-13.9,-125.1,-2294,220,OTF,True,False,"LINESTRING (149.773 -3.592, 149.816 -3.618)"
4582,NB\WL,False,142.246,-2.693,142.449,-2.814,26.2,121,77.4,251,-59.3,-49.7,-3431,220,SUB,False,False,"LINESTRING (142.246 -2.693, 142.449 -2.814)"
4583,NB\WL,True,142.449,-2.814,142.633,-2.932,24.3,123,77.7,250,-61.6,-47.4,-2775,220,SUB,True,False,"LINESTRING (142.449 -2.814, 142.633 -2.932)"
4584,NB\WL,True,142.633,-2.932,142.936,-3.018,35.0,106,78.1,250,-45.5,-63.5,-2322,220,SUB,True,False,"LINESTRING (142.633 -2.932, 142.936 -3.018)"
4585,NB\WL,True,142.936,-3.018,143.172,-3.053,26.5,98,78.4,250,-37.5,-68.8,-2072,220,SUB,True,False,"LINESTRING (142.936 -3.018, 143.172 -3.053)"
4586,NB\WL,True,143.172,-3.053,143.508,-3.156,39.0,107,78.7,249,-48.0,-62.4,-1590,220,SUB,True,False,"LINESTRING (143.172 -3.053, 143.508 -3.156)"
4587,NB\WL,True,143.508,-3.156,143.743,-3.46,42.7,142,79.3,249,-76.0,-22.9,-1359,220,SUB,True,False,"LINESTRING (143.508 -3.156, 143.743 -3.46)"
4588,NB-MN,False,149.817,-3.617,149.913,-3.491,17.5,37,83.6,322,81.0,20.6,-2359,220,OSR,False,False,"LINESTRING (149.817 -3.617, 149.913 -3.491)"
4589,NB-MN,True,149.913,-3.491,150.034,-3.372,18.9,45,67.8,324,66.9,10.5,-2479,220,OSR,True,False,"LINESTRING (149.913 -3.491, 150.034 -3.372)"
4590,NB-MN,True,150.034,-3.372,150.135,-3.274,15.6,46,52.6,327,51.7,9.7,-2566,220,OSR,True,False,"LINESTRING (150.034 -3.372, 150.135 -3.274)"
4591,NB-MN,True,150.135,-3.274,150.249,-3.202,15.0,58,39.2,328,39.2,0.6,-2623,220,OSR,True,False,"LINESTRING (150.135 -3.274, 150.249 -3.202)"
4592,NB-MN,True,150.249,-3.202,150.352,-3.141,13.3,59,26.6,328,26.6,-0.4,-2609,220,OSR,True,False,"LINESTRING (150.249 -3.202, 150.352 -3.141)"
4593,NB-MN,True,150.352,-3.141,150.436,-3.093,10.8,60,15.9,327,15.9,-0.7,-2510,220,OSR,True,False,"LINESTRING (150.352 -3.141, 150.436 -3.093)"
4594,NB-MN,True,150.436,-3.093,150.509,-3.061,8.8,67,7.3,321,7.0,-2.0,-2384,220,OSR,True,False,"LINESTRING (150.436 -3.093, 150.509 -3.061)"
4595,NB-MN,True,150.509,-3.061,150.56,-3.051,5.8,79,2.6,259,0.0,-2.6,-2215,220,OTF,False,False,"LINESTRING (150.509 -3.061, 150.56 -3.051)"
4596,NB-MN,True,150.56,-3.051,150.616,-3.047,6.2,86,6.1,198,-5.6,-2.2,-2056,220,CCB,False,False,"LINESTRING (150.56 -3.051, 150.616 -3.047)"
4597,NB-MN,True,150.616,-3.047,150.615,-3.085,4.2,182,9.2,203,-3.3,8.6,-1896,220,CCB,True,False,"LINESTRING (150.616 -3.047, 150.615 -3.085)"
4598,NB-MN,True,150.615,-3.085,150.634,-3.163,8.9,166,13.2,225,-11.2,6.9,-1942,220,CCB,True,False,"LINESTRING (150.615 -3.085, 150.634 -3.163)"
4599,NB-MN,True,150.634,-3.163,150.683,-3.235,9.7,146,21.0,233,-20.9,1.2,-2009,220,CCB,True,False,"LINESTRING (150.634 -3.163, 150.683 -3.235)"
4600,NB-MN,True,150.683,-3.235,150.732,-3.295,8.7,141,29.1,233,-29.1,-0.9,-2024,220,CCB,True,False,"LINESTRING (150.683 -3.235, 150.732 -3.295)"
4601,NB-MN,True,150.732,-3.295,150.789,-3.329,7.4,121,36.0,231,-33.9,-12.2,-2104,220,OCB,False,False,"LINESTRING (150.732 -3.295, 150.789 -3.329)"
4602,NB-MN,True,150.789,-3.329,150.824,-3.348,4.4,119,41.0,228,-38.6,-13.7,-2056,220,OCB,True,False,"LINESTRING (150.789 -3.329, 150.824 -3.348)"
4603,NB-MN,True,150.824,-3.348,150.879,-3.331,6.4,72,44.1,224,-21.1,-38.8,-1981,220,CCB,False,False,"LINESTRING (150.824 -3.348, 150.879 -3.331)"
4604,NB-MN,True,150.879,-3.331,150.931,-3.372,7.4,128,48.8,221,-48.8,-1.8,-1950,220,CCB,True,False,"LINESTRING (150.879 -3.331, 150.931 -3.372)"
4605,NB-MN,True,150.931,-3.372,150.982,-3.419,7.7,133,55.5,221,-55.5,1.9,-1981,220,CCB,True,False,"LINESTRING (150.931 -3.372, 150.982 -3.419)"
4606,NB-MN,True,150.982,-3.419,151.021,-3.476,7.6,145,62.2,221,-60.4,15.0,-2027,220,OCB,False,False,"LINESTRING (150.982 -3.419, 151.021 -3.476)"
4607,NB-MN,True,151.021,-3.476,151.095,-3.547,11.4,134,70.6,222,-70.6,2.2,-2053,220,OCB,True,False,"LINESTRING (151.021 -3.476, 151.095 -3.547)"
4608,NB-MN,True,151.095,-3.547,151.142,-3.587,6.8,130,78.8,222,-78.7,-2.8,-2109,220,OCB,True,False,"LINESTRING (151.095 -3.547, 151.142 -3.587)"
4609,NB-MN,True,151.142,-3.587,151.204,-3.602,7.1,103,84.6,221,-74.7,-39.7,-2206,220,OCB,True,False,"LINESTRING (151.142 -3.587, 151.204 -3.602)"
4610,NB-MN,True,151.204,-3.602,151.25,-3.607,5.1,96,89.3,219,-74.7,-48.9,-2246,220,OCB,True,False,"LINESTRING (151.204 -3.602, 151.25 -3.607)"
4611,NB-MN,True,151.25,-3.607,151.301,-3.656,7.9,134,94.7,219,-94.3,8.8,-2401,220,OCB,True,False,"LINESTRING (151.25 -3.607, 151.301 -3.656)"
4612,MN-SB,False,149.817,-3.617,149.872,-3.659,7.7,128,56.3,254,-45.2,-33.5,-2297,220,OCB,False,False,"LINESTRING (149.817 -3.617, 149.872 -3.659)"
4613,MN-SB,True,149.872,-3.659,149.938,-3.724,10.3,134,48.7,260,-39.5,-28.5,-2301,220,OCB,True,False,"LINESTRING (149.872 -3.659, 149.938 -3.724)"
4614,MN-SB,True,149.938,-3.724,150.027,-3.752,10.4,108,42.6,271,-12.2,-40.8,-2321,220,OTF,False,False,"LINESTRING (149.938 -3.724, 150.027 -3.752)"
4615,MN-SB,True,150.027,-3.752,150.121,-3.79,11.2,112,40.4,286,-4.0,-40.2,-2342,220,OTF,True,False,"LINESTRING (150.027 -3.752, 150.121 -3.79)"
4616,MN-SB,True,150.121,-3.79,150.192,-3.829,9.0,119,40.1,301,1.5,-40.1,-2351,220,OTF,True,False,"LINESTRING (150.121 -3.79, 150.192 -3.829)"
4617,MN-SB,True,150.192,-3.829,150.226,-3.874,6.2,142,39.9,312,-7.0,-39.3,-2347,220,OTF,True,False,"LINESTRING (150.192 -3.829, 150.226 -3.874)"
4618,MN-SB,True,150.226,-3.874,150.24,-3.903,3.6,154,39.0,320,-9.9,-37.7,-2336,220,OTF,True,False,"LINESTRING (150.226 -3.874, 150.24 -3.903)"
4619,MN-SB,True,150.24,-3.903,150.32,-3.881,9.2,75,43.0,325,40.4,-14.7,-2348,220,OSR,False,False,"LINESTRING (150.24 -3.903, 150.32 -3.881)"
4620,MN-SB,True,150.32,-3.881,150.447,-3.857,14.3,79,54.5,330,51.3,-18.3,-2384,220,OSR,True,False,"LINESTRING (150.32 -3.881, 150.447 -3.857)"
4621,MN-SB,True,150.447,-3.857,150.552,-3.839,11.8,80,67.4,334,64.6,-19.2,-2410,220,OSR,True,False,"LINESTRING (150.447 -3.857, 150.552 -3.839)"
4622,MN-SB,True,150.552,-3.839,150.678,-3.818,14.2,81,80.5,336,78.1,-19.5,-2412,220,OSR,True,False,"LINESTRING (150.552 -3.839, 150.678 -3.818)"
4623,MN-SB,True,150.678,-3.818,150.793,-3.775,13.6,69,94.8,338,94.7,-2.7,-2390,220,OSR,True,False,"LINESTRING (150.678 -3.818, 150.793 -3.775)"
4624,MN-SB,True,150.793,-3.775,150.909,-3.724,14.1,66,109.2,338,109.1,3.3,-2287,220,OSR,True,False,"LINESTRING (150.793 -3.775, 150.909 -3.724)"
4625,MN-SB,True,150.909,-3.724,150.987,-3.692,9.3,68,121.4,338,121.4,-0.6,-2212,220,OSR,True,False,"LINESTRING (150.909 -3.724, 150.987 -3.692)"
4626,MN-SB,True,150.987,-3.692,151.095,-3.806,17.5,137,129.8,341,54.3,-117.9,-2345,220,OSR,True,False,"LINESTRING (150.987 -3.692, 151.095 -3.806)"
4627,MN-SB,True,151.095,-3.806,151.222,-3.737,16.1,61,142.0,344,138.4,31.8,-2417,220,OSR,True,False,"LINESTRING (151.095 -3.806, 151.222 -3.737)"
4628,MN-SB,True,151.222,-3.737,151.301,-3.656,12.5,44,155.9,342,137.9,72.7,-2490,220,OSR,True,False,"LINESTRING (151.222 -3.737, 151.301 -3.656)"
4629,NB-SB,False,151.301,-3.656,151.375,-3.706,9.9,124,137.5,304,0.5,-137.5,-2478,220,OTF,False,False,"LINESTRING (151.301 -3.656, 151.375 -3.706)"
4630,NB-SB,True,151.375,-3.706,151.428,-3.754,7.9,132,137.4,305,-17.7,-136.3,-2282,220,OTF,True,False,"LINESTRING (151.375 -3.706, 151.428 -3.754)"
4631,NB-SB,True,151.428,-3.754,151.563,-3.665,18.0,57,138.6,305,129.2,-50.2,-2075,220,CRB,False,False,"LINESTRING (151.428 -3.754, 151.563 -3.665)"
4632,NB-SB,True,151.563,-3.665,151.675,-3.769,16.9,133,139.7,306,-16.7,-138.7,-2002,220,CTF,False,False,"LINESTRING (151.563 -3.665, 151.675 -3.769)"
4633,NB-SB,True,151.675,-3.769,151.814,-3.72,16.3,71,140.6,307,116.7,-78.4,-1923,220,CRB,False,False,"LINESTRING (151.675 -3.769, 151.814 -3.72)"
4634,NB-SB,True,151.814,-3.72,151.929,-3.677,13.6,69,142.5,307,120.9,-75.5,-2004,220,CRB,True,False,"LINESTRING (151.814 -3.72, 151.929 -3.677)"
4635,NB-SB,True,151.929,-3.677,151.987,-3.649,7.2,64,143.9,308,128.7,-64.3,-1913,220,CRB,True,False,"LINESTRING (151.929 -3.677, 151.987 -3.649)"
4636,NB-SB,True,151.987,-3.649,152.038,-3.636,5.8,76,144.7,308,114.0,-89.2,-1651,220,CRB,True,False,"LINESTRING (151.987 -3.649, 152.038 -3.636)"
4637,NB-SB,True,152.038,-3.636,152.132,-3.666,11.0,108,145.3,308,50.7,-136.2,-1392,220,CRB,True,False,"LINESTRING (152.038 -3.636, 152.132 -3.666)"
4638,NB-SB,True,152.132,-3.666,152.226,-3.739,13.2,128,145.7,309,2.4,-145.6,-1197,220,CTF,False,False,"LINESTRING (152.132 -3.666, 152.226 -3.739)"
4639,NB-SB,True,152.226,-3.739,152.328,-3.822,14.6,129,145.7,310,1.1,-145.7,-1072,220,CTF,True,False,"LINESTRING (152.226 -3.739, 152.328 -3.822)"
4640,NB-SB,True,152.328,-3.822,152.415,-3.903,13.2,133,145.6,311,-6.1,-145.5,-842,220,CTF,True,False,"LINESTRING (152.328 -3.822, 152.415 -3.903)"
4641,NB-SB,True,152.415,-3.903,152.478,-3.974,10.5,138,145.5,311,-18.0,-144.4,-1174,220,CTF,True,False,"LINESTRING (152.415 -3.903, 152.478 -3.974)"
4642,NB-SB,True,152.478,-3.974,152.557,-4.039,11.4,130,145.4,312,5.4,-145.3,-1171,220,CTF,True,False,"LINESTRING (152.478 -3.974, 152.557 -4.039)"
4643,NB-SB,True,152.557,-4.039,152.616,-4.13,12.0,147,145.2,313,-36.4,-140.6,-909,220,CTF,True,False,"LINESTRING (152.557 -4.039, 152.616 -4.13)"
4644,NB-SB,True,152.616,-4.13,152.662,-4.188,8.2,142,144.9,313,-21.5,-143.3,-522,220,CTF,True,False,"LINESTRING (152.616 -4.13, 152.662 -4.188)"
4645,NB-SB,True,152.662,-4.188,152.927,-4.603,54.7,148,143.9,315,-31.3,-140.4,1000,220,CTF,True,False,"LINESTRING (152.662 -4.188, 152.927 -4.603)"
4646,NB-SB,True,152.927,-4.603,153.193,-5.018,54.8,147,142.3,318,-22.8,-140.5,-904,220,CTF,True,False,"LINESTRING (152.927 -4.603, 153.193 -5.018)"
4651,SB-WL,False,143.743,-3.46,144.079,-3.766,50.4,132,43.8,66,40.1,17.5,-293,220,CRB,False,False,"LINESTRING (143.743 -3.46, 144.079 -3.766)"
4652,SB-WL,True,144.079,-3.766,144.416,-4.004,45.8,125,36.7,72,29.6,21.7,5,220,CRB,True,False,"LINESTRING (144.079 -3.766, 144.416 -4.004)"
4653,SB-WL,True,144.416,-4.004,144.583,-4.376,45.3,156,29.8,77,29.3,5.6,45,220,CRB,True,False,"LINESTRING (144.416 -4.004, 144.583 -4.376)"
4654,SB-WL,True,144.583,-4.376,144.733,-4.697,39.4,155,22.8,80,22.0,6.0,63,220,CRB,True,False,"LINESTRING (144.583 -4.376, 144.733 -4.697)"
4655,SB-WL,True,144.733,-4.697,144.867,-4.968,33.6,154,16.9,86,15.7,6.4,61,220,CRB,True,False,"LINESTRING (144.733 -4.697, 144.867 -4.968)"
4656,SB-WL,True,144.867,-4.968,145.007,-5.202,30.3,149,12.2,97,9.7,7.4,122,220,CRB,True,False,"LINESTRING (144.867 -4.968, 145.007 -5.202)"
4657,SB-WL,True,145.007,-5.202,145.505,-5.762,83.2,138,8.7,148,-1.4,8.6,314,220,CTF,False,False,"LINESTRING (145.007 -5.202, 145.505 -5.762)"
4658,SB-WL,True,145.505,-5.762,146.007,-6.112,67.8,125,17.2,193,-16.0,6.4,441,220,CCB,False,False,"LINESTRING (145.505 -5.762, 146.007 -6.112)"
4659,SB-WL,True,146.007,-6.112,146.497,-6.513,70.1,129,28.3,203,-27.2,8.1,347,220,CCB,True,False,"LINESTRING (146.007 -6.112, 146.497 -6.513)"
4660,SB-WL,True,146.497,-6.513,146.956,-6.718,55.6,114,38.8,206,-38.8,-0.9,233,220,CCB,True,False,"LINESTRING (146.497 -6.513, 146.956 -6.718)"
4661,SB-WL,True,146.956,-6.718,147.476,-7.103,71.6,127,49.5,207,-48.8,8.6,-1476,220,CCB,True,False,"LINESTRING (146.956 -6.718, 147.476 -7.103)"
4662,SB-WL,True,147.476,-7.103,148.01,-7.312,63.3,112,60.8,207,-60.6,-6.0,-2905,220,OCB,False,False,"LINESTRING (147.476 -7.103, 148.01 -7.312)"
4663,SB-WL,True,148.01,-7.312,148.587,-7.395,64.3,98,71.4,205,-68.2,-21.0,-4039,220,OCB,True,False,"LINESTRING (148.01 -7.312, 148.587 -7.395)"
4670,WL-AU,False,151.654,-9.76,151.834,-9.761,19.7,90,23.5,350,23.1,-4.1,-2961,220,OSR,False,False,"LINESTRING (151.654 -9.76, 151.834 -9.761)"
4671,WL-AU,True,151.834,-9.761,151.838,-9.906,16.1,178,23.8,351,-3.1,-23.6,-2972,220,OTF,False,False,"LINESTRING (151.834 -9.761, 151.838 -9.906)"
4672,WL-AU,True,151.838,-9.906,151.918,-9.93,9.2,107,23.9,352,21.5,-10.3,-2978,220,OSR,False,False,"LINESTRING (151.838 -9.906, 151.918 -9.93)"
4673,WL-AU,True,151.918,-9.93,152.024,-9.942,11.7,96,24.2,352,23.4,-6.0,-2945,220,OSR,True,False,"LINESTRING (151.918 -9.93, 152.024 -9.942)"
4674,WL-AU,True,152.024,-9.942,152.086,-9.944,6.8,92,24.5,352,24.1,-4.2,-2812,220,OSR,True,False,"LINESTRING (152.024 -9.942, 152.086 -9.944)"
4675,WL-AU,True,152.086,-9.944,152.214,-9.945,14.0,91,24.8,352,24.5,-3.6,-2838,220,OSR,True,False,"LINESTRING (152.086 -9.944, 152.214 -9.945)"
